,Host_Id,Review_Scores_Rating,
3883,1118514,99,
3884,1126015,94,
3885,1124487,100,
3886,1124487,97,
3887,1124487,95,
3888,1123217,97,
3889,1123923,95,
3890,1123923,97,
3891,1124428,88,
3892,1124428,93,
3893,1125481,100,
3894,1130544,94,
3895,1132333,100,
3896,1131329,97,
3897,1131081,100,
3898,1130548,97,
3899,1128206,100,
3900,1127465,100,
3901,1129397,92,
3902,1130454,100,
3903,1127276,95,
3904,1131394,92,
3905,1130692,93,
3906,1131828,99,
3907,1129218,93,
3908,1127276,92,
3909,1136842,100,
3910,1136859,68,
3911,1134946,97,
3912,1136663,94,
3913,1136284,92,
3914,1140245,98,
3915,1138692,100,
3916,1138662,76,
3917,1138510,96,
3918,1138662,85,
3919,1139509,97,
3920,1143151,100,
3921,1143899,93,
3922,1144415,93,
3923,1141935,80,
3924,1141935,90,
3925,1141935,87,
3926,1144452,82,
3927,1142444,93,
3928,1149207,84,
3929,1146216,92,
3930,1148670,100,
3931,1149419,100,
3932,1147164,98,
3933,1144721,89,
3934,1144721,95,
3935,1144895,100,
3936,1146958,86,
3937,1146958,88,
3938,1146958,88,
3939,1148395,88,
3940,1145080,92,
3941,1149785,100,
3942,1148395,91,
3943,1148395,90,
3944,1148395,84,
3945,1148670,92,
3946,1145839,92,
3947,1149936,92,
3948,1147164,100,
3949,1150937,89,
3950,1153591,100,
3951,1153352,94,
3952,1154790,92,
3953,1153352,88,
3954,1153993,96,
3955,1154659,92,
3956,1153779,96,
3957,1153558,92,
3958,1150380,87,
3959,1153352,90,
3960,1159361,92,
3961,1157620,94,
3962,1158503,100,
3963,1159268,95,
3964,1157127,93,
3965,1157127,94,
3966,1158372,95,
3967,1157127,100,
3968,1160589,92,
3969,1157227,91,
3970,1155858,100,
3971,1156978,92,
3972,1156763,100,
3973,1165137,100,
3974,1163532,93,
3975,1164568,100,
3976,1165888,92,
3977,1163318,92,
3978,1165231,92,
3979,1163315,94,
3980,1161201,93,
3981,1161201,95,
3982,1163315,96,
3983,1165231,92,
3984,1163720,100,
3985,1168228,92,
3986,1169249,94,
3987,1169698,84,
3988,1167801,100,
3989,1169604,85,
3990,1169604,91,
3991,1169314,90,
3992,1173398,92,
3993,1172109,87,
3994,1171707,92,
3995,1172202,85,
3996,1172202,78,
3997,1172202,88,
3998,1177040,89,
3999,1174963,95,
4000,1177497,92,
4001,1177497,100,
4002,1177947,91,
4003,1177497,99,
4004,1177497,97,
4005,1177497,98,
4006,1177497,98,
4007,1177497,100,
4008,1177497,100,
4009,1177497,100,
4010,1177497,100,
4011,1179779,92,
4012,1182342,98,
4013,1181864,100,
4014,1183450,87,
4015,1181565,96,
4016,1179779,92,
4017,1182180,89,
4018,1181399,92,
4019,1185990,92,
4020,1187935,96,
4021,1186324,90,
4022,1183577,84,
4023,1184442,100,
4024,1184707,92,
4025,1192769,97,
4026,1190022,92,
4027,1189733,92,
4028,1191142,99,
4029,1188413,92,
4030,1192756,95,
4031,1192424,94,
4032,1190019,95,
4033,1190906,97,
4034,1190088,96,
4035,1192769,99,
4036,1189733,100,
4037,1190853,95,
4038,1191562,95,
4039,1190019,97,
4040,1190978,92,
4041,1190978,92,
4042,1190978,92,
4043,1190978,92,
4044,1190978,92,
4045,1188267,96,
4046,1190088,97,
4047,1188194,92,
4048,1189622,80,
4049,1189733,98,
4050,1195763,100,
4051,1197510,100,
4052,1197650,96,
4053,1195295,92,
4054,1196941,96,
4055,1196848,97,
4056,1195666,92,
4057,1197222,92,
4058,1197113,92,
4059,1196380,86,
4060,1199466,99,
4061,1200397,90,
4062,1200241,98,
4063,1200603,88,
4064,1199433,92,
4065,1199375,92,
4066,1198362,92,
4067,1199285,95,
4068,1201534,97,
4069,1199547,98,
4070,1199375,95,
4071,1197823,98,
4072,1204785,90,
4073,1204785,94,
4074,1202402,80,
4075,1203396,92,
4076,1202751,97,
4077,1202928,96,
4078,1207457,97,
4079,1208731,93,
4080,1208402,98,
4081,1208337,100,
4082,1205220,92,
4083,1208112,92,
4084,1207399,96,
4085,1208630,88,
4086,1213280,87,
4087,1213608,100,
4088,1211457,98,
4089,1210578,100,
4090,1211082,97,
4091,1211662,95,
4092,1212731,92,
4093,1210597,95,
4094,1211067,98,
4095,1211067,97,
4096,1211067,100,
4097,1217923,91,
4098,1217923,92,
4099,1217923,92,
4100,1217923,80,
4101,1218052,92,
4102,1215639,90,
4103,1217923,92,
4104,1217923,98,
4105,1217923,100,
4106,1215949,94,
4107,1217227,74,
4108,1216641,100,
4109,1217850,100,
4110,1218670,100,
4111,1217923,92,
4112,1217923,92,
4113,1217923,92,
4114,1217923,92,
4115,1218052,92,
4116,1216362,100,
4117,1216362,80,
4118,1217923,92,
4119,1217923,96,
4120,1217923,100,
4121,1217923,97,
4122,1217241,95,
4123,1220404,88,
4124,1223259,100,
4125,1221977,80,
4126,1223161,98,
4127,1220358,96,
4128,1220414,90,
4129,1223161,98,
4130,1226811,92,
4131,1227833,95,
4132,1226811,85,
4133,1225636,80,
4134,1227184,100,
4135,1227116,91,
4136,1225636,100,
4137,1225256,92,
4138,1227116,97,
4139,1231038,96,
4140,1229609,92,
4141,1229653,89,
4142,1230131,95,
4143,1229641,98,
4144,1229945,60,
4145,1230131,80,
4146,1229358,97,
4147,1229874,100,
4148,1231261,100,
4149,1229568,97,
4150,1229653,40,
4151,1230560,94,
4152,1230560,94,
4153,1230560,94,
4154,1230560,84,
4155,1230200,97,
4156,1229984,92,
4157,1229984,98,
4158,1234405,98,
4159,1231954,80,
4160,1232627,100,
4161,1235070,100,
4162,1231954,87,
4163,1231954,91,
4164,1234135,95,
4165,1234135,90,
4166,1234135,95,
4167,1233267,95,
4168,1239203,98,
4169,1238879,80,
4170,1239272,96,
4171,1238348,93,
4172,1236817,95,
4173,1236070,92,
4174,1236995,87,
4175,1235193,94,
4176,1240820,95,
4177,1240820,93,
4178,1243033,93,
4179,1240820,93,
4180,1243966,80,
4181,1242439,99,
4182,1243297,92,
4183,1242439,96,
4184,1242765,92,
4185,1242357,100,
4186,1242374,92,
4187,1243033,95,
4188,1243527,90,
4189,1244002,92,
4190,1242797,96,
4191,1243966,92,
4192,1243547,100,
4193,1239959,92,
4194,1241543,85,
4195,1245722,92,
4196,1246073,92,
4197,1247267,94,
4198,1245397,100,
4199,1246286,93,
4200,1247267,92,
4201,1249116,100,
4202,1252215,80,
4203,1253739,85,
4204,1250906,100,
4205,1253724,95,
4206,1253714,92,
4207,1251478,92,
4208,1251809,60,
4209,1251809,100,
4210,1251809,90,
4211,1251809,80,
4212,1251809,92,
4213,1251879,92,
4214,1249842,92,
4215,1256908,95,
4216,1254489,94,
4217,1258249,84,
4218,1254430,92,
4219,1258198,100,
4220,1257760,92,
4221,1257788,91,
4222,1256874,98,
4223,1257611,100,
4224,1257070,100,
4225,1258469,91,
4226,1258469,93,
4227,1260792,100,
4228,1260085,100,
4229,1260085,89,
4230,1258469,92,
4231,1260793,87,
4232,1261588,92,
4233,1262294,94,
4234,1260391,98,
4235,1262196,90,
4236,1261480,95,
4237,1258469,100,
4238,1261480,95,
4239,1262421,80,
4240,1264534,100,
4241,1265619,90,
4242,1263507,95,
4243,1264543,91,
4244,1264543,92,
4245,1262622,100,
4246,1263176,91,
4247,1263507,86,
4248,1263574,92,
4249,1267891,100,
4250,1267075,98,
4251,1268689,100,
4252,1267694,96,
4253,1267900,99,
4254,1268505,87,
4255,1268598,100,
4256,1269455,96,
4257,1268375,72,
4258,1269281,89,
4259,1267021,86,
4260,1267021,91,
4261,1267021,97,
4262,1267021,86,
4263,1267021,82,
4264,1267556,98,
4265,1267556,100,
4266,1273444,95,
4267,1273825,97,
4268,1272714,93,
4269,1271141,91,
4270,1273177,97,
4271,1273607,92,
4272,1273385,93,
4273,1274269,97,
4274,1270766,83,
4275,1272625,96,
4276,1276525,100,
4277,1278395,87,
4278,1277222,95,
4279,1279372,98,
4280,1277144,95,
4281,1277111,87,
4282,1279181,92,
4283,1278802,96,
4284,1279564,90,
4285,1277176,88,
4286,1281637,100,
4287,1281255,85,
4288,1283582,98,
4289,1283651,82,
4290,1283651,86,
4291,1283651,91,
4292,1283729,92,
4293,1283729,100,
4294,1283351,98,
4295,1283476,92,
4296,1288460,91,
4297,1287826,92,
4298,1286311,98,
4299,1288179,100,
4300,1287492,99,
4301,1288422,100,
4302,1286417,98,
4303,1286275,92,
4304,1284846,92,
4305,1290732,95,
4306,1289713,100,
4307,1290815,100,
4308,1290915,91,
4309,1292250,85,
4310,1290915,98,
4311,1291639,96,
4312,1290732,93,
4313,1291494,90,
4314,1289936,98,
4315,1292274,80,
4316,1288860,93,
4317,1295576,94,
4318,1295416,94,
4319,1294005,92,
4320,1294556,100,
4321,1295131,100,
4322,1293971,92,
4323,1294093,91,
4324,1295575,91,
4325,1298759,100,
4326,1299702,97,
4327,1297675,97,
4328,1299679,92,
4329,1299166,93,
4330,1300054,92,
4331,1297201,90,
4332,1300049,95,
4333,1299252,92,
4334,1297675,97,
4335,1299679,92,
4336,1296938,93,
4337,1296938,93,
4338,1298102,92,
4339,1304151,87,
4340,1301613,93,
4341,1304595,92,
4342,1304519,92,
4343,1301576,96,
4344,1302194,87,
4345,1303122,91,
4346,1304710,100,
4347,1304257,92,
4348,1302599,92,
4349,1303938,92,
4350,1300381,95,
4351,1303542,100,
4352,1304705,88,
4353,1304390,91,
4354,1303029,92,
4355,1303029,93,
4356,1309215,90,
4357,1309215,92,
4358,1308186,92,
4359,1309418,92,
4360,1308282,84,
4361,1307958,92,
4362,1308958,100,
4363,1306850,92,
4364,1309145,95,
4365,1309099,92,
4366,1304923,93,
4367,1309418,93,
4368,1308282,94,
4369,1308518,87,
4370,1308651,92,
4371,1307938,92,
4372,1308421,90,
4373,1313420,100,
4374,1312145,86,
4375,1313623,76,
4376,1312920,87,
4377,1312920,85,
4378,1313306,100,
4379,1312425,82,
4380,1315849,88,
4381,1314834,80,
4382,1315277,92,
4383,1314834,98,
4384,1315949,86,
4385,1317360,95,
4386,1317360,92,
4387,1316279,92,
4388,1317353,100,
4389,1317966,100,
4390,1315849,90,
4391,1315306,92,
4392,1315849,88,
4393,1317343,99,
4394,1317384,94,
4395,1315958,95,
4396,1320808,95,
4397,1321280,95,
4398,1319491,92,
4399,1319462,92,
4400,1321170,95,
4401,1319867,92,
4402,1320808,97,
4403,1320808,91,
4404,1318137,95,
4405,1318137,98,
4406,1321402,89,
4407,1319219,89,
4408,1318839,95,
4409,1319219,92,
4410,1319219,87,
4411,1319219,60,
4412,1319219,96,
4413,1321504,88,
4414,1321504,92,
4415,1323224,92,
4416,1322749,98,
4417,1322749,90,
4418,1322734,100,
4419,1326648,87,
4420,1327248,92,
4421,1326358,92,
4422,1326955,88,
4423,1326955,91,
4424,1325961,100,
4425,1330961,92,
4426,1331566,92,
4427,1331566,91,
4428,1329114,93,
4429,1331832,98,
4430,1330896,92,
4431,1331850,90,
4432,1330500,100,
4433,1331493,100,
4434,1330904,87,
4435,1336089,92,
4436,1335736,93,
4437,1335180,90,
4438,1334160,92,
4439,1334373,97,
4440,1334904,95,
4441,1335060,92,
4442,1333852,93,
4443,1335591,85,
4444,1332108,91,
4445,1334621,95,
4446,1334621,97,
4447,1333973,92,
4448,1338262,93,
4449,1338262,89,
4450,1340007,97,
4451,1340007,97,
4452,1340205,97,
4453,1336370,91,
4454,1337698,94,
4455,1337297,90,
4456,1337972,92,
4457,1337972,97,
4458,1337972,100,
4459,1340207,80,
4460,1343630,90,
4461,1342380,92,
4462,1341264,90,
4463,1342637,98,
4464,1343863,95,
4465,1342645,100,
4466,1342177,89,
4467,1345966,93,
4468,1347145,93,
4469,1347037,100,
4470,1345984,100,
4471,1346505,100,
4472,1346524,92,
4473,1344219,80,
4474,1344219,92,
4475,1345745,94,
4476,1344280,92,
4477,1349430,93,
4478,1349340,89,
4479,1349286,92,
4480,1348134,92,
4481,1348989,99,
4482,1348628,73,
4483,1349139,95,
4484,1348312,90,
4485,1348494,96,
4486,1351623,80,
4487,1350488,96,
4488,1352190,93,
4489,1352412,100,
4490,1355112,95,
4491,1354758,96,
4492,1354983,95,
4493,1354796,70,
4494,1354758,100,
4495,1354796,92,
4496,1354469,97,
4497,1355534,90,
4498,1355774,92,
4499,1356046,95,
4500,1356046,93,
4501,1354796,86,
4502,1354796,86,
4503,1354796,90,
4504,1354796,83,
4505,1354796,84,
4506,1354796,85,
4507,1358245,91,
4508,1358312,96,
4509,1358567,86,
4510,1357042,90,
4511,1358840,89,
4512,1360198,87,
4513,1360198,100,
4514,1360198,92,
4515,1360296,100,
4516,1360296,94,
4517,1360296,98,
4518,1359970,97,
4519,1360043,97,
4520,1361993,92,
4521,1360787,97,
4522,1362764,100,
4523,1364042,86,
4524,1364042,90,
4525,1363689,60,
4526,1362872,100,
4527,1360984,95,
4528,1363434,100,
4529,1367090,60,
4530,1366117,98,
4531,1366050,93,
4532,1368113,100,
4533,1366915,100,
4534,1365997,80,
4535,1366070,93,
4536,1367090,90,
4537,1367090,100,
4538,1367090,93,
4539,1367090,88,
4540,1366270,93,
4541,1367316,94,
4542,1367316,20,
4543,1367316,91,
4544,1367846,93,
4545,1366752,92,
4546,1366310,97,
4547,1366310,95,
4548,1369881,100,
4549,1370324,80,
4550,1369577,92,
4551,1369577,93,
4552,1371055,96,
4553,1370358,91,
4554,1370474,96,
4555,1369639,96,
4556,1371509,95,
4557,1371288,92,
4558,1374869,97,
4559,1372268,92,
4560,1373685,100,
4561,1376778,85,
4562,1376385,91,
4563,1375589,100,
4564,1378432,92,
4565,1376719,87,
4566,1376719,88,
4567,1375665,99,
4568,1378352,85,
4569,1377201,100,
4570,1378654,80,
4571,1378790,98,
4572,1377466,95,
4573,1380060,93,
4574,1380474,95,
4575,1380497,100,
4576,1381533,95,
4577,1382749,99,
4578,1381998,88,
4579,1386407,60,
4580,1387051,94,
4581,1386717,80,
4582,1387175,96,
4583,1384256,90,
4584,1384256,87,
4585,1385575,97,
4586,1384254,95,
4587,1385139,94,
4588,1386685,92,
4589,1386132,92,
4590,1385360,100,
4591,1385161,96,
4592,1386983,94,
4593,1386983,92,
4594,1386519,96,
4595,1386132,92,
4596,1384111,93,
4597,1390913,100,
4598,1390999,90,
4599,1388776,90,
4600,1387341,79,
4601,1391186,97,
4602,1387341,86,
4603,1387370,82,
4604,1390947,98,
4605,1390414,97,
4606,1389487,95,
4607,1390555,87,
4608,1388051,89,
4609,1394543,92,
4610,1392132,92,
4611,1393246,100,
4612,1394190,100,
4613,1392974,85,
4614,1394678,92,
4615,1394569,98,
4616,1393172,92,
4617,1394049,89,
4618,1394049,90,
4619,1394421,92,
4620,1393960,89,
4621,1396183,80,
4622,1395701,100,
4623,1397450,80,
4624,1396423,100,
4625,1395501,100,
4626,1397764,95,
4627,1399307,100,
4628,1399910,99,
4629,1398809,86,
4630,1397883,92,
4631,1398365,100,
4632,1399691,92,
4633,1401835,100,
4634,1403048,96,
4635,1402952,95,
4636,1403426,90,
4637,1401919,100,
4638,1400538,100,
4639,1400876,96,
4640,1402298,95,
4641,1400602,93,
4642,1402709,85,
4643,1403096,96,
4644,1401835,100,
4645,1401835,90,
4646,1402275,91,
4647,1401556,98,
4648,1402952,100,
4649,1403426,100,
4650,1402298,96,
4651,1403363,94,
4652,1400602,92,
4653,1400602,93,
4654,1407104,90,
4655,1405539,87,
4656,1405539,92,
4657,1405539,89,
4658,1405539,88,
4659,1407251,94,
4660,1407325,100,
4661,1405539,92,
4662,1407251,97,
4663,1407021,100,
4664,1407144,100,
4665,1406458,88,
4666,1406189,92,
4667,1406220,83,
4668,1406773,91,
4669,1404965,76,
4670,1404534,86,
4671,1406220,70,
4672,1405217,100,
4673,1406214,96,
4674,1404253,92,
4675,1404253,92,
4676,1405374,92,
4677,1407192,92,
4678,1408804,92,
4679,1410520,88,
4680,1410520,92,
4681,1411115,100,
4682,1411355,91,
4683,1409823,100,
4684,1409351,92,
4685,1410863,92,
4686,1407737,92,
4687,1408733,94,
4688,1409296,95,
4689,1410115,99,
4690,1410252,87,
4691,1409489,98,
4692,1410306,92,
4693,1411028,90,
4694,1409438,75,
4695,1409854,92,
4696,1410520,87,
4697,1410520,92,
4698,1410714,98,
4699,1407676,100,
4700,1409854,100,
4701,1410697,100,
4702,1410697,90,
4703,1414725,94,
4704,1413085,73,
4705,1413834,92,
4706,1412524,92,
4707,1413620,90,
4708,1413620,96,
4709,1412722,92,
4710,1413620,90,
4711,1412276,100,
4712,1411399,60,
4713,1413620,86,
4714,1411399,87,
4715,1411399,93,
4716,1411399,89,
4717,1411399,83,
4718,1411399,70,
4719,1412870,90,
4720,1412870,97,
4721,1411399,92,
4722,1411399,92,
4723,1414412,92,
4724,1415241,100,
4725,1412524,80,
4726,1411399,92,
4727,1413546,98,
4728,1413098,97,
4729,1411399,94,
4730,1411399,92,
4731,1411399,92,
4732,1411399,80,
4733,1411399,80,
4734,1415519,92,
4735,1417757,91,
4736,1416504,93,
4737,1418703,92,
4738,1415489,98,
4739,1416993,92,
4740,1417166,97,
4741,1418015,100,
4742,1418498,92,
4743,1415786,83,
4744,1418427,80,
4745,1417227,93,
4746,1417227,94,
4747,1417306,96,
4748,1416327,97,
4749,1418427,88,
4750,1420448,92,
4751,1421199,84,
4752,1419809,93,
4753,1420300,98,
4754,1420300,92,
4755,1420434,100,
4756,1420603,87,
4757,1420603,87,
4758,1420868,100,
4759,1420744,90,
4760,1421055,92,
4761,1420850,94,
4762,1420448,100,
4763,1420434,98,
4764,1420434,100,
4765,1423863,92,
4766,1423808,92,
4767,1422695,80,
4768,1423798,93,
4769,1421719,100,
4770,1423139,87,
4771,1423613,100,
4772,1423613,92,
4773,1422695,92,
4774,1423853,92,
4775,1427303,100,
4776,1425705,99,
4777,1426084,97,
4778,1426080,100,
4779,1427243,92,
4780,1425449,93,
4781,1427381,90,
4782,1424983,97,
4783,1430317,92,
4784,1429468,92,
4785,1430574,91,
4786,1429642,92,
4787,1434120,84,
4788,1434215,87,
4789,1434654,86,
4790,1432707,89,
4791,1432703,100,
4792,1431614,100,
4793,1431432,95,
4794,1431432,95,
4795,1431432,92,
4796,1433958,87,
4797,1434283,96,
4798,1434654,90,
4799,1432953,87,
4800,1433657,92,
4801,1433657,98,
4802,1433366,92,
4803,1434340,92,
4804,1434340,90,
4805,1434340,100,
4806,1432707,89,
4807,1434198,100,
4808,1433882,95,
4809,1434069,80,
4810,1434931,92,
4811,1437861,93,
4812,1439449,90,
4813,1439416,91,
4814,1439922,91,
4815,1439611,92,
4816,1438929,91,
4817,1439051,97,
4818,1438104,83,
4819,1440246,80,
4820,1442768,97,
4821,1442778,100,
4822,1441501,92,
4823,1442555,98,
4824,1442412,95,
4825,1442555,100,
4826,1442321,91,
4827,1442860,100,
4828,1441920,92,
4829,1444522,100,
4830,1445077,94,
4831,1444215,84,
4832,1445060,92,
4833,1444859,93,
4834,1445298,100,
4835,1444998,92,
4836,1447709,100,
4837,1447988,90,
4838,1448165,92,
4839,1446988,100,
4840,1448239,96,
4841,1446751,98,
4842,1448674,90,
4843,1448309,95,
4844,1448047,91,
4845,1446676,80,
4846,1448564,92,
4847,1448139,98,
4848,1448139,80,
4849,1447684,97,
4850,1447684,100,
4851,1447684,97,
4852,1446988,99,
4853,1447806,92,
4854,1448564,94,
4855,1449954,93,
4856,1451417,88,
4857,1450648,92,
4858,1451153,96,
4859,1450414,96,
4860,1451269,100,
4861,1448801,92,
4862,1452149,92,
4863,1451850,95,
4864,1450351,77,
4865,1451311,100,
4866,1450351,83,
4867,1450351,80,
4868,1450648,100,
4869,1450351,92,
4870,1450351,92,
4871,1450351,60,
4872,1450351,84,
4873,1450005,91,
4874,1449904,95,
4875,1451517,90,
4876,1451723,88,
4877,1455487,100,
4878,1455434,98,
4879,1454809,92,
4880,1453926,100,
4881,1452444,100,
4882,1453898,92,
4883,1454655,75,
4884,1459392,90,
4885,1457902,92,
4886,1457351,80,
4887,1458523,90,
4888,1457410,95,
4889,1459512,100,
4890,1458523,100,
4891,1456436,83,
4892,1457309,92,
4893,1460725,89,
4894,1463561,92,
4895,1461772,99,
4896,1462999,100,
4897,1461630,91,
4898,1463678,88,
4899,1460725,80,
4900,1461492,90,
4901,1461492,93,
4902,1462999,92,
4903,1462999,95,
4904,1460725,69,
4905,1466110,90,
4906,1464358,97,
4907,1466011,93,
4908,1465081,92,
4909,1465519,80,
4910,1464880,92,
4911,1465599,96,
4912,1465697,84,
4913,1464437,87,
4914,1466011,98,
4915,1466011,100,
4916,1466452,92,
4917,1465519,92,
4918,1465519,80,
4919,1465539,91,
4920,1468617,92,
4921,1466713,96,
4922,1468231,100,
4923,1468376,92,
4924,1467387,100,
4925,1468406,98,
4926,1468890,60,
4927,1468890,100,
4928,1471361,80,
4929,1471361,60,
4930,1471984,80,
4931,1470606,92,
4932,1471361,92,
4933,1471706,93,
4934,1472210,89,
4935,1472225,92,
4936,1469211,97,
4937,1470177,90,
4938,1470471,95,
4939,1471550,80,
4940,1470606,92,
4941,1469036,92,
4942,1469036,92,
4943,1469036,93,
4944,1473675,90,
4945,1473907,98,
4946,1476135,100,
4947,1476159,96,
4948,1474508,90,
4949,1472993,100,
4950,1474749,99,
4951,1473429,92,
4952,1474539,98,
4953,1474508,85,
4954,1475239,97,
4955,1475770,96,
4956,1473459,100,
4957,1475239,90,
4958,1473630,80,
4959,1474637,92,
4960,1474071,95,
4961,1475812,100,
4962,1475812,83,
4963,1475866,86,
4964,1475239,89,
4965,1475930,80,
4966,1479813,97,
4967,1478678,100,
4968,1479666,100,
4969,1477767,92,
4970,1476531,92,
4971,1478657,94,
4972,1478657,95,
4973,1478657,100,
4974,1478657,90,
4975,1479890,100,
4976,1478657,91,
4977,1478535,92,
4978,1479816,88,
4979,1478269,95,
4980,1477833,92,
4981,1477833,100,
4982,1479737,100,
4983,1480124,87,
4984,1479671,95,
4985,1478146,100,
4986,1483578,82,
4987,1482486,100,
4988,1483485,86,
4989,1483022,89,
4990,1483464,94,
4991,1482460,98,
4992,1480268,92,
4993,1483081,98,
4994,1480847,97,
4995,1484921,92,
4996,1486465,98,
4997,1486784,93,
4998,1485090,72,
4999,1485762,95,
5000,1486034,95,
5001,1484799,100,
5002,1486139,100,
5003,1485898,98,
5004,1485898,94,
5005,1485898,100,
5006,1485023,95,
5007,1485898,92,
5008,1486212,95,
5009,1486623,91,
5010,1486623,80,
5011,1489696,94,
5012,1488809,92,
5013,1486895,92,
5014,1489153,92,
5015,1489153,92,
5016,1489153,92,
5017,1488404,94,
5018,1490959,95,
5019,1491538,96,
5020,1490702,80,
5021,1490696,95,
5022,1495502,86,
5023,1495502,83,
5024,1495000,100,
5025,1495141,93,
5026,1494118,100,
5027,1495196,75,
5028,1494799,93,
5029,1494832,92,
5030,1492900,98,
5031,1494215,90,
5032,1495551,100,
5033,1495493,92,
5034,1492619,94,
5035,1495021,90,
5036,1495355,70,
5037,1495021,92,
5038,1492900,94,
5039,1498335,93,
5040,1498335,85,
5041,1496779,95,
5042,1498335,92,
5043,1498335,92,
5044,1497444,86,
5045,1495735,80,
5046,1497400,92,
5047,1496847,99,
5048,1496592,94,
5049,1499189,100,
5050,1497569,90,
5051,1499286,92,
5052,1498361,95,
5053,1499220,89,
5054,1498617,93,
5055,1497263,92,
5056,1497265,98,
5057,1498155,94,
5058,1500487,92,
5059,1502411,88,
5060,1499484,84,
5061,1502469,100,
5062,1502469,96,
5063,1501462,100,
5064,1501240,100,
5065,1500455,100,
5066,1500455,100,
5067,1501531,92,
5068,1502439,90,
5069,1505593,96,
5070,1504257,90,
5071,1504343,96,
5072,1505217,94,
5073,1505217,97,
5074,1505285,90,
5075,1503831,96,
5076,1505583,81,
5077,1503839,92,
5078,1503022,92,
5079,1503686,92,
5080,1508354,93,
5081,1507644,80,
5082,1506972,100,
5083,1507558,95,
5084,1508444,100,
5085,1509017,100,
5086,1508360,92,
5087,1508957,95,
5088,1508439,84,
5089,1507558,96,
5090,1509452,100,
5091,1510984,92,
5092,1510984,97,
5093,1510984,96,
5094,1510984,98,
5095,1509831,97,
5096,1509831,100,
5097,1510599,100,
5098,1509863,100,
5099,1509863,97,
5100,1511065,92,
5101,1511254,92,
5102,1510220,88,
5103,1510220,86,
5104,1509863,98,
5105,1509863,94,
5106,1509863,93,
5107,1512182,90,
5108,1512883,100,
5109,1513864,91,
5110,1514035,80,
5111,1512462,97,
5112,1513068,93,
5113,1511712,87,
5114,1513386,92,
5115,1513294,93,
5116,1513357,92,
5117,1516252,92,
5118,1514814,92,
5119,1515494,92,
5120,1515730,97,
5121,1516439,96,
5122,1514655,92,
5123,1516553,94,
5124,1518296,92,
5125,1520215,92,
5126,1519306,100,
5127,1517723,92,
5128,1517723,70,
5129,1517723,94,
5130,1519057,96,
5131,1517870,87,
5132,1518028,100,
5133,1518506,100,
5134,1518397,92,
5135,1520120,100,
5136,1521296,92,
5137,1520436,92,
5138,1521432,100,
5139,1520629,88,
5140,1522929,89,
5141,1523018,95,
5142,1521508,96,
5143,1525117,80,
5144,1525734,89,
5145,1526161,80,
5146,1525582,100,
5147,1525033,89,
5148,1526273,99,
5149,1524939,93,
5150,1524765,86,
5151,1525669,80,
5152,1523610,94,
5153,1525582,93,
5154,1525582,95,
5155,1525669,84,
5156,1528590,94,
5157,1528333,92,
5158,1528091,94,
5159,1527535,97,
5160,1527730,96,
5161,1527830,92,
5162,1528912,95,
5163,1528912,87,
5164,1530107,92,
5165,1530310,95,
5166,1530310,96,
5167,1531125,92,
5168,1530954,100,
5169,1532912,96,
5170,1531903,92,
5171,1531559,100,
5172,1533019,98,
5173,1533019,93,
5174,1533576,80,
5175,1533248,92,
5176,1534297,100,
5177,1533576,88,
5178,1536441,86,
5179,1537501,87,
5180,1536812,90,
5181,1537663,93,
5182,1535739,100,
5183,1535997,94,
5184,1540511,94,
5185,1540537,92,
5186,1539749,73,
5187,1539749,82,
5188,1539749,88,
5189,1539749,83,
5190,1542370,84,
5191,1542375,95,
5192,1543357,98,
5193,1542713,96,
5194,1544485,96,
5195,1542370,80,
5196,1545977,100,
5197,1546306,93,
5198,1546306,88,
5199,1548449,90,
5200,1546596,80,
5201,1548449,87,
5202,1549503,100,
5203,1550389,93,
5204,1550578,94,
5205,1549925,92,
5206,1550419,92,
5207,1550182,92,
5208,1549512,92,
5209,1550230,94,
5210,1550906,98,
5211,1550906,99,
5212,1552287,96,
5213,1553157,91,
5214,1552156,99,
5215,1555696,80,
5216,1555188,95,
5217,1555783,90,
5218,1554236,90,
5219,1554236,89,
5220,1555188,95,
5221,1555897,97,
5222,1559494,93,
5223,1559439,97,
5224,1556712,100,
5225,1556255,93,
5226,1559494,96,
5227,1557541,96,
5228,1556814,87,
5229,1557442,92,
5230,1558222,90,
5231,1558222,80,
5232,1559494,93,
5233,1559494,92,
5234,1559494,94,
5235,1559494,95,
5236,1557541,99,
5237,1563313,89,
5238,1564111,93,
5239,1563507,88,
5240,1566167,93,
5241,1566007,98,
5242,1566321,73,
5243,1567714,80,
5244,1567587,82,
5245,1567575,93,
5246,1565666,80,
5247,1567587,91,
5248,1567587,92,
5249,1571422,92,
5250,1570170,97,
5251,1571506,90,
5252,1570028,80,
5253,1570135,92,
5254,1572271,92,
5255,1569592,92,
5256,1571722,92,
5257,1572547,93,
5258,1571422,90,
5259,1570348,87,
5260,1569592,92,
5261,1572315,92,
5262,1572332,91,
5263,1569862,92,
5264,1568733,95,
5265,1573531,100,
5266,1572745,90,
5267,1574618,92,
5268,1573796,90,
5269,1572673,85,
5270,1572673,93,
5271,1574051,94,
5272,1574700,90,
5273,1579201,90,
5274,1578202,93,
5275,1578668,93,
5276,1576926,92,
5277,1577803,88,
5278,1578410,93,
5279,1577587,92,
5280,1576926,90,
